t,thetaNoisy,omegaNoisy,thetaDot,omegaDot
16.6416040100251,1.90630892955497,-3.60760833293827,-3.55795990743801,-9.22177960748061
16.6917293233083,1.70703253734812,-4.08731140838186,-4.03312334867613,-9.72378796657378
16.7418546365915,1.48465652896418,-4.57391422596552,-4.61068232643395,-9.69777630711885
16.7919799498747,1.25584104063537,-5.0684401528513,-5.18039336582356,-9.12339447065756
16.8421052631579,0.966136138681924,-5.49327662359835,-5.65687596807382,-7.90901774314363
16.8922305764411,0.69151201213802,-5.85809930359358,-5.93687611746988,-6.05478131993658
16.9423558897243,0.35508548573698,-6.10989566223067,-6.018303596217,-3.67710071480068
16.9924812030075,0.0805931311416462,-6.22359602824184,-6.08763880242691,-0.931871440263592
17.0426065162907,-0.225686127475196,-6.20999747438522,-6.11131130234437,1.98294203113884
17.0927318295739,-0.532231109628401,-6.02184383885222,-6.04421462685712,4.80986331709397
17.1428571428571,-0.85152210598231,-5.73126427604184,-5.78581907601872,7.20028707516155
17.1929824561403,-1.11912119519103,-5.29968609131958,-5.26947168444464,8.74314393562868
17.2431077694236,-1.36893325510317,-4.82493428285162,-4.69539998736171,9.51488712696305
17.2932330827068,-1.58271417530189,-4.34056510814278,-4.20442538453024,9.70902712203933
17.34335839599,-1.79630828607224,-3.88003057368387,-3.82882383574817,9.41673792064446
17.3934837092732,-1.96528236827411,-3.39418017389665,-3.44105057310186,8.95811428030181
17.4436090225564,-2.13906739353912,-2.96099586112762,-3.06215428750105,8.33841697639644
17.4937343358396,-2.27723286414971,-2.57463867796851,-2.7081212774676,7.50264039225176
17.5438596491228,-2.40402166937359,-2.2075253065686,-2.26324111578415,6.71741492274405
17.593984962406,-2.51318828891969,-1.90139146035063,-1.86885267545555,5.99807717833759
17.6441102756892,-2.59607864785386,-1.61435077863158,-1.65238985337436,5.19197715122936
17.6942355889724,-2.65324797594387,-1.3614656546326,-1.41272071580331,4.55277251304378
17.7443609022556,-2.7458534951293,-1.16884710614064,-1.16042838555676,3.95943272088363
17.7944862155388,-2.79642258221182,-0.980681343080031,-0.9689033684064,3.44374626918863
17.8446115288221,-2.8259409073094,-0.800734552204296,-0.763350487586366,3.05561372406372
17.8947368421053,-2.85552415108511,-0.682996851351303,-0.618709614763681,2.64097561695556
17.9448621553885,-2.90182014923585,-0.531723780974865,-0.556043109831062,2.36022343792806
17.9949874686717,-2.92118178338476,-0.452346715697864,-0.392193843046463,2.21460372153644
18.0451127819549,-2.93652228414966,-0.323245585123404,-0.242176356383546,2.00799149832048
18.0952380952381,-2.93877316932046,-0.221677654756588,-0.18553679876048,1.86447513910507
18.1453634085213,-2.94771161108836,-0.143531158159772,-0.153482014920345,1.72931878436206
18.1954887218045,-2.96864335638986,-0.063804886075114,-0.100400369965244,1.63060314888871
18.2456140350877,-2.95944585414425,0.0284867474629037,0.000659663892493848,1.71844049872394
18.2957393483709,-2.95888576091345,0.10830970413937,0.140225879919533,1.79775832302944
18.3458646616541,-2.94825075394038,0.211600154002756,0.226690549999975,1.91392580756298
18.3959899749373,-2.93700874059113,0.297482772569266,0.336920954690832,2.04640247086015
18.4461152882206,-2.91721140455566,0.41136474944561,0.441632140009407,2.17216391274309
18.4962406015038,-2.89170038530774,0.529666472172434,0.487036572266887,2.36535579005323
18.546365914787,-2.85822694704512,0.641875279199009,0.593047483138071,2.64991497677761
18.5964912280702,-2.84064843106558,0.787126310483735,0.701464604979939,3.02413869854973
18.6466165413534,-2.79625385807663,0.945691227767513,0.853004170603319,3.41080865773074
18.6967418546366,-2.74015034006494,1.13919332589512,1.12850669098647,3.80607380468797
18.7468671679198,-2.69128956731705,1.33700738782012,1.37964203145102,4.32868069902386
18.796992481203,-2.60636342054077,1.54838214894848,1.61159705157842,4.95300231537086
18.8471177944862,-2.51835938344251,1.83377582704237,1.86477017755231,5.698289687681
18.8972431077694,-2.42273219627116,2.13877948928284,2.12668123054057,6.57808946396096
18.9473684210526,-2.30445562721705,2.48356509163144,2.46363240244221,7.43117374278805
18.9974937343358,-2.18383609088192,2.87213199051616,2.93061592215891,8.18004138893748
19.047619047619,-2.01010025173376,3.31392504936983,3.37766297956229,8.9227027898703
19.0977443609023,-1.83906135722529,3.77484301476239,3.79554501715742,9.48280985673389
19.1478696741855,-1.62280500045905,4.24171242801416,4.2537706780596,9.66496919670724
19.1979949874687,-1.42449660434599,4.75469118470897,4.68034376701238,9.47540024028911
19.2481203007519,-1.16028873653811,5.20333603802587,5.13385615591979,8.78572516276646
19.2982456140351,-0.889843955935893,5.62234233058282,5.6064171247818,7.38335971552373
19.3483709273183,-0.612745203582782,5.95256911024097,5.96859424156723,5.35509746879799
19.3984962406015,-0.292579035142602,6.16923704903442,6.19925429667501,2.77471406399932
19.4486215538847,0.0151086042209371,6.23611337115222,6.30014206860245,-0.154752954689911
19.4987468671679,0.339074682222193,6.15113643591323,6.10005126991559,-2.96616903416283
19.5488721804511,0.635940353419069,5.92433437023139,5.81354725114892,-5.53489654510905
19.5989974937343,0.915698360224202,5.59770197984628,5.52657678537679,-7.57054870153027
19.6491228070175,1.17434590717319,5.18013317268236,5.15502286381822,-8.93021628253741
19.6992481203008,1.44445919015055,4.67627333950623,4.74757911836754,-9.65632841225882
19.749373433584,1.6634852799081,4.20854072952369,4.33590061311981,-9.75501929264203
19.7994987468672,1.86088586984469,3.70902193905543,3.77226013427702,-9.35825330311253
19.8496240601504,2.03918689481266,3.2671374481836,3.19849723992009,-8.77684836185462
19.8997493734336,2.20552157471966,2.83199222679091,2.77294347961729,-8.1330609363875
19.9498746867168,2.29878657656116,2.45772540242764,2.31312062566634,-7.27424321412494
20,2.42721199104742,2.10495226156762,2.08554983191629,-6.79784881006189
